2, 94070, Note_off_c, 0, 64, 42
2, 94080, Note_on_c, 0, 59, 42
2, 95870, Note_off_c, 0, 59, 42
2, 97900, Note_on_c, 0, 64, 46
2, 98480, Note_off_c, 0, 64, 46
2, 98610, Note_on_c, 0, 64, 58
2, 98790, Note_off_c, 0, 64, 58
2, 98880, Note_on_c, 0, 64, 82
2, 99430, Note_off_c, 0, 64, 82
2, 99590, Note_on_c, 0, 64, 48
2, 99840, Note_off_c, 0, 64, 48
2, 99840, Note_on_c, 1, 63, 72
2, 100290, Note_off_c, 1, 63, 72
2, 100310, Note_on_c, 0, 64, 60
2, 101130, Note_off_c, 0, 64, 60
2, 101280, Note_on_c, 0, 64, 62
2, 101750, Note_off_c, 0, 64, 62
2, 101750, Note_on_c, 1, 63, 58
2, 102200, Note_off_c, 1, 63, 58
2, 102210, Note_on_c, 0, 64, 64
2, 103090, Note_off_c, 0, 64, 64
2, 103170, Note_on_c, 0, 66, 44
2, 103650, Note_off_c, 0, 66, 0
2, 103650, Note_on_c, 0, 68, 58
2, 104600, Note_off_c, 0, 68, 0
2, 104600, Note_on_c, 0, 66, 36
2, 105400, Note_off_c, 0, 66, 36
2, 105550, Note_on_c, 0, 64, 46
2, 106140, Note_off_c, 0, 64, 46
2, 106300, Note_on_c, 0, 64, 42
2, 106470, Note_off_c, 0, 64, 42
2, 106550, Note_on_c, 0, 64, 38
2, 106930, Note_off_c, 0, 64, 38
2, 107020, Note_on_c, 0, 64, 56
2, 107440, Note_off_c, 0, 64, 56
2, 107510, Note_on_c, 0, 63, 42
2, 107930, Note_off_c, 0, 63, 42
2, 107980, Note_on_c, 0, 64, 32
2, 108760, Note_off_c, 0, 64, 32
2, 108970, Note_on_c, 0, 64, 44
2, 109420, Note_off_c, 0, 64, 44
2, 109440, Note_on_c, 0, 59, 52
2, 111360, Note_off_c, 0, 59, 52
2, 113270, Note_on_c, 0, 64, 44
2, 115160, Note_on_c, 1, 66, 48
2, 115180, Note_off_c, 0, 64, 44
2, 116580, Note_off_c, 1, 66, 48
2, 116600, Note_on_c, 0, 59, 60
2, 116860, Note_on_c, 1, 71, 92
2, 116870, Note_off_c, 0, 59, 60
2, 118030, Note_off_c, 1, 71, 92
2, 118070, Note_on_c, 0, 69, 68
2, 118530, Note_on_c, 1, 68, 82
2, 118540, Note_off_c, 0, 69, 68
2, 119020, Note_on_c, 0, 66, 64
2, 119050, Note_off_c, 1, 68, 82
2, 119990, Note_off_c, 0, 66, 0
2, 119990, Note_on_c, 0, 68, 24
2, 120440, Note_off_c, 0, 68, 24
2, 120440, Note_on_c, 1, 69, 60
2, 120920, Note_on_c, 0, 68, 56
2, 120950, Note_off_c, 1, 69, 60
2, 121910, Note_on_c, 1, 66, 34
2, 121940, Note_off_c, 0, 68, 56
2, 122330, Note_off_c, 1, 66, 34
2, 122350, Note_on_c, 0, 64, 48
2, 122850, Note_on_c, 1, 63, 68
2, 122880, Note_off_c, 0, 64, 48
2, 123320, Note_off_c, 1, 63, 68
2, 123360, Note_on_c, 0, 64, 44
2, 124310, Note_on_c, 1, 63, 62
2, 124350, Note_off_c, 0, 64, 44
2, 124560, Note_off_c, 1, 63, 62
2, 124570, Note_on_c, 0, 64, 44
2, 124650, Note_on_c, 1, 63, 70
2, 124690, Note_off_c, 0, 64, 44
2, 124830, Note_on_c, 0, 61, 60
2, 124830, Note_off_c, 1, 63, 70
2, 126700, Note_off_c, 0, 61, 0
2, 126700, Note_on_c, 0, 59, 26
2, 127650, Note_off_c, 0, 59, 0
2, 127650, Note_on_c, 0, 57, 22
2, 128520, Note_off_c, 0, 57, 22
2, 128650, Note_on_c, 0, 64, 60
2, 130540, Note_off_c, 0, 64, 0
2, 130540, Note_on_c, 0, 66, 50
2, 131910, Note_off_c, 0, 66, 50
2, 131960, Note_on_c, 0, 59, 50
2, 132450, Note_off_c, 0, 59, 0
2, 132450, Note_on_c, 0, 71, 68
2, 133350, Note_off_c, 0, 71, 68
2, 133430, Note_on_c, 0, 69, 92
2, 133880, Note_off_c, 0, 69, 0
2, 133880, Note_on_c, 0, 68, 70
2, 134010, Note_off_c, 0, 68, 70
2, 134130, Note_on_c, 0, 66, 106
2, 135340, Note_off_c, 0, 66, 0
2, 135340, Note_on_c, 0, 68, 82
2, 135810, Note_on_c, 1, 69, 78
2, 135820, Note_off_c, 0, 68, 82
2, 136280, Note_off_c, 1, 69, 78
2, 136300, Note_on_c, 0, 68, 56
2, 137250, Note_on_c, 1, 66, 56
2, 137310, Note_off_c, 0, 68, 56
2, 137740, Note_on_c, 0, 64, 64
2, 137740, Note_off_c, 1, 66, 56
2, 138230, Note_on_c, 1, 63, 82
2, 138260, Note_off_c, 0, 64, 64
2, 138720, Note_on_c, 0, 64, 70
2, 138720, Note_off_c, 1, 63, 82
2, 139680, Note_on_c, 1, 63, 76
2, 139720, Note_off_c, 0, 64, 70
2, 140060, Note_off_c, 1, 63, 76
2, 140140, Note_on_c, 0, 63, 56
2, 140570, Note_off_c, 0, 63, 56
2, 140590, Note_on_c, 0, 64, 74
2, 141560, Note_on_c, 1, 66, 34
2, 141570, Note_off_c, 0, 64, 74
2, 142060, Note_on_c, 0, 68, 34
2, 142070, Note_off_c, 1, 66, 34
2, 143010, Note_on_c, 1, 66, 34
2, 143040, Note_off_c, 0, 68, 34
2, 143990, Note_on_c, 0, 64, 62
2, 144020, Note_off_c, 1, 66, 34
2, 147640, Note_off_c, 0, 64, 62
2, 159350, Note_on_c, 0, 68, 86
2, 161300, Note_on_c, 1, 70, 54
2, 161320, Note_off_c, 0, 68, 86
2, 162650, Note_off_c, 1, 70, 54
2, 162690, Note_on_c, 0, 63, 32
2, 163160, Note_on_c, 1, 75, 64
2, 163170, Note_off_c, 0, 63, 32
2, 164120, Note_off_c, 1, 75, 64
2, 164150, Note_on_c, 0, 73, 56
2, 164600, Note_on_c, 1, 72, 72
2, 165000, Note_off_c, 0, 73, 56
2, 165080, Note_on_c, 0, 70, 54
2, 165110, Note_off_c, 1, 72, 72
2, 166060, Note_off_c, 0, 70, 54
2, 166080, Note_on_c, 0, 72, 60
2, 166530, Note_on_c, 1, 73, 60
2, 166850, Note_off_c, 0, 72, 60
2, 166990, Note_off_c, 1, 73, 60
2, 167000, Note_on_c, 0, 72, 72
2, 167990, Note_on_c, 1, 70, 50
2, 168000, Note_off_c, 0, 72, 72
2, 168430, Note_off_c, 1, 70, 50
2, 168450, Note_on_c, 0, 68, 42
2, 168940, Note_off_c, 0, 68, 0
2, 168940, Note_on_c, 0, 67, 64
2, 169430, Note_on_c, 1, 68, 64
2, 169460, Note_off_c, 0, 67, 64
2, 170400, Note_on_c, 0, 67, 66
2, 170440, Note_off_c, 1, 68, 64
2, 170870, Note_off_c, 0, 67, 66
2, 170880, Note_on_c, 0, 65, 44
2, 172470, Note_off_c, 0, 65, 44
2, 172550, Note_on_c, 0, 67, 34
2, 172630, Note_on_c, 1, 65, 66
2, 172670, Note_off_c, 0, 67, 34
2, 172740, Note_off_c, 1, 65, 66
2, 172760, Note_on_c, 0, 63, 48
2, 173730, Note_off_c, 0, 63, 48
2, 173730, Note_on_c, 1, 61, 16
2, 174690, Note_on_c, 0, 68, 74
2, 174720, Note_off_c, 1, 61, 16
2, 176650, Note_on_c, 1, 70, 54
2, 176670, Note_off_c, 0, 68, 74
2, 178050, Note_on_c, 0, 63, 56
2, 178250, Note_off_c, 1, 70, 54
2, 178300, Note_on_c, 1, 75, 50
2, 178330, Note_off_c, 0, 63, 56
2, 179460, Note_off_c, 1, 75, 50
2, 179500, Note_on_c, 0, 73, 42
2, 179970, Note_on_c, 1, 72, 72
2, 180460, Note_off_c, 0, 73, 0
2, 180460, Note_on_c, 0, 70, 54
2, 180500, Note_off_c, 1, 72, 72
2, 181450, Note_on_c, 1, 72, 68
2, 181480, Note_off_c, 0, 70, 54
2, 181900, Note_on_c, 0, 73, 54
2, 181930, Note_off_c, 1, 72, 68
2, 182360, Note_on_c, 1, 72, 82
2, 182390, Note_off_c, 0, 73, 54
2, 183350, Note_on_c, 0, 70, 36
2, 183400, Note_off_c, 1, 72, 82
2, 183840, Note_on_c, 1, 68, 34
2, 183850, Note_off_c, 0, 70, 36
2, 184290, Note_off_c, 1, 68, 34
2, 184300, Note_on_c, 0, 67, 52
2, 184800, Note_on_c, 1, 68, 64
2, 184840, Note_off_c, 0, 67, 52
2, 185760, Note_on_c, 0, 67, 56
2, 186080, Note_off_c, 1, 68, 64
2, 186160, Note_off_c, 0, 67, 56
2, 186240, Note_on_c, 0, 67, 82
